system_id=1276/year=2017,measured_on,ac_power_hw__3040
system_id=1276/year=2018,measured_on,ac_power_hw__3040
system_id=1276/year=2019,measured_on,ac_power_hw__3040
system_id=1276/year=2020,measured_on,ac_power_hw__3040
system_id=1277/year=2017,measured_on,ac_power_hw__3055
system_id=1277/year=2018,measured_on,ac_power_hw__3055
system_id=1277/year=2019,measured_on,ac_power_hw__3055
system_id=1277/year=2020,measured_on,ac_power_hw__3055
system_id=1278/year=2011,measured_on,ac_power__3081
system_id=1278/year=2012,measured_on,ac_power__3081
system_id=1278/year=2013,measured_on,ac_power__3081
system_id=1278/year=2014,measured_on,ac_power__3081
system_id=1278/year=2015,measured_on,ac_power__3081
system_id=1278/year=2016,measured_on,ac_power__3081
system_id=1278/year=2017,measured_on,ac_power__3081
system_id=1278/year=2018,measured_on,ac_power__3081
system_id=1283/year=2012,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2013,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2014,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2015,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2016,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2017,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2018,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2019,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2020,measured_on,ac_power_metered_kw__1040
system_id=1283/year=2022,measured_on,ac_power_metered_kw__1040
system_id=1284/year=2012,measured_on,ac_power__944
system_id=1284/year=2013,measured_on,ac_power__944
system_id=1284/year=2014,measured_on,ac_power__944
system_id=1284/year=2015,measured_on,ac_power__944
system_id=1289/year=2012,measured_on,ac_power__1060
system_id=1289/year=2013,measured_on,ac_power__1060
system_id=1289/year=2014,measured_on,ac_power__1060
system_id=1289/year=2015,measured_on,ac_power__1060
system_id=1289/year=2016,measured_on,ac_power__1060
system_id=1289/year=2017,measured_on,ac_power__1060
system_id=1289/year=2018,measured_on,ac_power__1060
system_id=1289/year=2019,measured_on,ac_power__1060
system_id=1289/year=2020,measured_on,ac_power__1060
